uid,block,policy,event,offset_ms,tol_ms,hits,cuts,refs,den,twice_hits
ex03_sad_00269,ex03::DOES THE PROSECUTION HAVE A RECOMMENDATION,emotion_3407,rise,12.5,20.0,10,21,13,34,20
ex03_sad_00269,ex03::DOES THE PROSECUTION HAVE A RECOMMENDATION,emotion_3407,rise,12.5,40.0,11,21,13,34,22
ex03_sad_00269,ex03::DOES THE PROSECUTION HAVE A RECOMMENDATION,emotion_3407,fall,0.0,20.0,4,21,14,35,8
ex03_sad_00269,ex03::DOES THE PROSECUTION HAVE A RECOMMENDATION,emotion_3407,fall,0.0,40.0,8,21,14,35,16
ex03_sad_00269,ex03::DOES THE PROSECUTION HAVE A RECOMMENDATION,emotion_3407,fall,12.5,20.0,4,21,14,35,8
ex03_sad_00269,ex03::DOES THE PROSECUTION HAVE A RECOMMENDATION,emotion_3407,fall,12.5,40.0,10,21,14,35,20
ex03_sad_00269,ex03::DOES THE PROSECUTION HAVE A RECOMMENDATION,emotion_3407,peak,0.0,20.0,2,21,10,31,4
ex03_sad_00269,ex03::DOES THE PROSECUTION HAVE A RECOMMENDATION,emotion_3407,peak,0.0,40.0,7,21,10,31,14
ex03_sad_00269,ex03::DOES THE PROSECUTION HAVE A RECOMMENDATION,emotion_3407,peak,12.5,20.0,7,21,10,31,14
ex03_sad_00269,ex03::DOES THE PROSECUTION HAVE A RECOMMENDATION,emotion_3407,peak,12.5,40.0,9,21,10,31,18
ex03_sad_00269,ex03::DOES THE PROSECUTION HAVE A RECOMMENDATION,emotion_3407,valley,0.0,20.0,3,21,9,30,6
ex03_sad_00269,ex03::DOES THE PROSECUTION HAVE A RECOMMENDATION,emotion_3407,valley,0.0,40.0,7,21,9,30,14
ex03_sad_00269,ex03::DOES THE PROSECUTION HAVE A RECOMMENDATION,emotion_3407,valley,12.5,20.0,5,21,9,30,10
ex03_sad_00269,ex03::DOES THE PROSECUTION HAVE A RECOMMENDATION,emotion_3407,valley,12.5,40.0,8,21,9,30,16
ex03_sad_00269,ex03::DOES THE PROSECUTION HAVE A RECOMMENDATION,emotion_3409,rise,0.0,20.0,6,17,13,30,12
ex03_sad_00269,ex03::DOES THE PROSECUTION HAVE A RECOMMENDATION,emotion_3409,rise,0.0,40.0,8,17,13,30,16
ex03_sad_00269,ex03::DOES THE PROSECUTION HAVE A RECOMMENDATION,emotion_3409,rise,12.5,20.0,7,17,13,30,14
ex03_sad_00269,ex03::DOES THE PROSECUTION HAVE A RECOMMENDATION,emotion_3409,rise,12.5,40.0,8,17,13,30,16
ex03_sad_00269,ex03::DOES THE PROSECUTION HAVE A RECOMMENDATION,emotion_3409,fall,0.0,20.0,4,17,14,31,8
ex03_sad_00269,ex03::DOES THE PROSECUTION HAVE A RECOMMENDATION,emotion_3409,fall,0.0,40.0,7,17,14,31,14
ex03_sad_00269,ex03::DOES THE PROSECUTION HAVE A RECOMMENDATION,emotion_3409,fall,12.5,20.0,4,17,14,31,8
ex03_sad_00269,ex03::DOES THE PROSECUTION HAVE A RECOMMENDATION,emotion_3409,fall,12.5,40.0,10,17,14,31,20
ex03_sad_00269,ex03::DOES THE PROSECUTION HAVE A RECOMMENDATION,emotion_3409,peak,0.0,20.0,3,17,10,27,6
ex03_sad_00269,ex03::DOES THE PROSECUTION HAVE A RECOMMENDATION,emotion_3409,peak,0.0,40.0,5,17,10,27,10
ex03_sad_00269,ex03::DOES THE PROSECUTION HAVE A RECOMMENDATION,emotion_3409,peak,12.5,20.0,5,17,10,27,10
ex03_sad_00269,ex03::DOES THE PROSECUTION HAVE A RECOMMENDATION,emotion_3409,peak,12.5,40.0,7,17,10,27,14
ex03_sad_00269,ex03::DOES THE PROSECUTION HAVE A RECOMMENDATION,emotion_3409,valley,0.0,20.0,2,17,9,26,4
ex03_sad_00269,ex03::DOES THE PROSECUTION HAVE A RECOMMENDATION,emotion_3409,valley,0.0,40.0,5,17,9,26,10
ex03_sad_00269,ex03::DOES THE PROSECUTION HAVE A RECOMMENDATION,emotion_3409,valley,12.5,20.0,4,17,9,26,8
ex03_sad_00269,ex03::DOES THE PROSECUTION HAVE A RECOMMENDATION,emotion_3409,valley,12.5,40.0,6,17,9,26,12
ex03_sad_00285,ex03::DON'T THROW THAT OUT,asr_3408,rise,0.0,20.0,3,15,4,19,6
ex03_sad_00285,ex03::DON'T THROW THAT OUT,asr_3408,rise,0.0,40.0,3,15,4,19,6
ex03_sad_00285,ex03::DON'T THROW THAT OUT,asr_3408,rise,12.5,20.0,3,15,4,19,6
ex03_sad_00285,ex03::DON'T THROW THAT OUT,asr_3408,rise,12.5,40.0,3,15,4,19,6
ex03_sad_00285,ex03::DON'T THROW THAT OUT,asr_3408,fall,0.0,20.0,4,15,5,20,8
ex03_sad_00285,ex03::DON'T THROW THAT OUT,asr_3408,fall,0.0,40.0,4,15,5,20,8
ex03_sad_00285,ex03::DON'T THROW THAT OUT,asr_3408,fall,12.5,20.0,4,15,5,20,8
ex03_sad_00285,ex03::DON'T THROW THAT OUT,asr_3408,fall,12.5,40.0,4,15,5,20,8
ex03_sad_00285,ex03::DON'T THROW THAT OUT,asr_3408,peak,0.0,20.0,1,15,4,19,2
ex03_sad_00285,ex03::DON'T THROW THAT OUT,asr_3408,peak,0.0,40.0,3,15,4,19,6
ex03_sad_00285,ex03::DON'T THROW THAT OUT,asr_3408,peak,12.5,20.0,2,15,4,19,4
ex03_sad_00285,ex03::DON'T THROW THAT OUT,asr_3408,peak,12.5,40.0,3,15,4,19,6
ex03_sad_00285,ex03::DON'T THROW THAT OUT,asr_3408,valley,0.0,20.0,1,15,3,18,2
ex03_sad_00285,ex03::DON'T THROW THAT OUT,asr_3408,valley,0.0,40.0,2,15,3,18,4
ex03_sad_00285,ex03::DON'T THROW THAT OUT,asr_3408,valley,12.5,20.0,2,15,3,18,4
ex03_sad_00285,ex03::DON'T THROW THAT OUT,asr_3408,valley,12.5,40.0,2,15,3,18,4
ex03_sad_00285,ex03::DON'T THROW THAT OUT,emotion_3408,rise,0.0,20.0,3,6,4,10,6
ex03_sad_00285,ex03::DON'T THROW THAT OUT,emotion_3408,rise,0.0,40.0,3,6,4,10,6
ex03_sad_00285,ex03::DON'T THROW THAT OUT,emotion_3408,rise,12.5,20.0,3,6,4,10,6
ex03_sad_00285,ex03::DON'T THROW THAT OUT,emotion_3408,rise,12.5,40.0,3,6,4,10,6
ex03_sad_00285,ex03::DON'T THROW THAT OUT,emotion_3408,fall,0.0,20.0,0,6,5,11,0
ex03_sad_00285,ex03::DON'T THROW THAT OUT,emotion_3408,fall,0.0,40.0,2,6,5,11,4
ex03_sad_00285,ex03::DON'T THROW THAT OUT,emotion_3408,fall,12.5,20.0,0,6,5,11,0
ex03_sad_00285,ex03::DON'T THROW THAT OUT,emotion_3408,fall,12.5,40.0,2,6,5,11,4
ex03_sad_00285,ex03::DON'T THROW THAT OUT,emotion_3408,peak,0.0,20.0,0,6,4,10,0
ex03_sad_00285,ex03::DON'T THROW THAT OUT,emotion_3408,peak,0.0,40.0,1,6,4,10,2
ex03_sad_00285,ex03::DON'T THROW THAT OUT,emotion_3408,peak,12.5,20.0,1,6,4,10,2
ex03_sad_00285,ex03::DON'T THROW THAT OUT,emotion_3408,peak,12.5,40.0,2,6,4,10,4
ex03_sad_00285,ex03::DON'T THROW THAT OUT,emotion_3408,valley,0.0,20.0,1,6,3,9,2
ex03_sad_00285,ex03::DON'T THROW THAT OUT,emotion_3408,valley,0.0,40.0,2,6,3,9,4
ex03_sad_00285,ex03::DON'T THROW THAT OUT,emotion_3408,valley,12.5,20.0,1,6,3,9,2
ex03_sad_00285,ex03::DON'T THROW THAT OUT,emotion_3408,valley,12.5,40.0,2,6,3,9,4
ex03_sad_00285,ex03::DON'T THROW THAT OUT,intent_3408_last,rise,0.0,20.0,3,11,4,15,6
ex03_sad_00285,ex03::DON'T THROW THAT OUT,intent_3408_last,rise,0.0,40.0,3,11,4,15,6
ex03_sad_00285,ex03::DON'T THROW THAT OUT,intent_3408_last,rise,12.5,20.0,3,11,4,15,6
ex03_sad_00285,ex03::DON'T THROW THAT OUT,intent_3408_last,rise,12.5,40.0,3,11,4,15,6
ex03_sad_00285,ex03::DON'T THROW THAT OUT,intent_3408_last,fall,0.0,20.0,1,11,5,16,2
ex03_sad_00285,ex03::DON'T THROW THAT OUT,intent_3408_last,fall,0.0,40.0,4,11,5,16,8
ex03_sad_00285,ex03::DON'T THROW THAT OUT,intent_3408_last,fall,12.5,20.0,3,11,5,16,6
ex03_sad_00285,ex03::DON'T THROW THAT OUT,intent_3408_last,fall,12.5,40.0,4,11,5,16,8
ex03_sad_00285,ex03::DON'T THROW THAT OUT,intent_3408_last,peak,0.0,20.0,0,11,4,15,0
ex03_sad_00285,ex03::DON'T THROW THAT OUT,intent_3408_last,peak,0.0,40.0,2,11,4,15,4
ex03_sad_00285,ex03::DON'T THROW THAT OUT,intent_3408_last,peak,12.5,20.0,1,11,4,15,2
ex03_sad_00285,ex03::DON'T THROW THAT OUT,intent_3408_last,peak,12.5,40.0,3,11,4,15,6
ex03_sad_00285,ex03::DON'T THROW THAT OUT,intent_3408_last,valley,0.0,20.0,1,11,3,14,2
ex03_sad_00285,ex03::DON'T THROW THAT OUT,intent_3408_last,valley,0.0,40.0,2,11,3,14,4
ex03_sad_00285,ex03::DON'T THROW THAT OUT,intent_3408_last,valley,12.5,20.0,1,11,3,14,2
ex03_sad_00285,ex03::DON'T THROW THAT OUT,intent_3408_last,valley,12.5,40.0,3,11,3,14,6
ex03_sad_00285,ex03::DON'T THROW THAT OUT,speaker_count_3408_last,rise,0.0,20.0,2,3,4,7,4
ex03_sad_00285,ex03::DON'T THROW THAT OUT,speaker_count_3408_last,rise,0.0,40.0,2,3,4,7,4
ex03_sad_00285,ex03::DON'T THROW THAT OUT,speaker_count_3408_last,rise,12.5,20.0,2,3,4,7,4
ex03_sad_00285,ex03::DON'T THROW THAT OUT,speaker_count_3408_last,rise,12.5,40.0,3,3,4,7,6
ex03_sad_00285,ex03::DON'T THROW THAT OUT,speaker_count_3408_last,fall,0.0,20.0,0,3,5,8,0
ex03_sad_00285,ex03::DON'T THROW THAT OUT,speaker_count_3408_last,fall,0.0,40.0,0,3,5,8,0
ex03_sad_00285,ex03::DON'T THROW THAT OUT,speaker_count_3408_last,fall,12.5,20.0,0,3,5,8,0
ex03_sad_00285,ex03::DON'T THROW THAT OUT,speaker_count_3408_last,fall,12.5,40.0,0,3,5,8,0
ex03_sad_00285,ex03::DON'T THROW THAT OUT,speaker_count_3408_last,peak,0.0,20.0,0,3,4,7,0
ex03_sad_00285,ex03::DON'T THROW THAT OUT,speaker_count_3408_last,peak,0.0,40.0,1,3,4,7,2
ex03_sad_00285,ex03::DON'T THROW THAT OUT,speaker_count_3408_last,peak,12.5,20.0,1,3,4,7,2
ex03_sad_00285,ex03::DON'T THROW THAT OUT,speaker_count_3408_last,peak,12.5,40.0,2,3,4,7,4
ex03_sad_00285,ex03::DON'T THROW THAT OUT,speaker_count_3408_last,valley,0.0,20.0,0,3,3,6,0
ex03_sad_00285,ex03::DON'T THROW THAT OUT,speaker_count_3408_last,valley,0.0,40.0,2,3,3,6,4
ex03_sad_00285,ex03::DON'T THROW THAT OUT,speaker_count_3408_last,valley,12.5,20.0,0,3,3,6,0
ex03_sad_00285,ex03::DON'T THROW THAT OUT,speaker_count_3408_last,valley,12.5,40.0,2,3,3,6,4
ex03_sad_00285,ex03::DON'T THROW THAT OUT,emotion_3407,rise,0.0,20.0,3,7,4,11,6
ex03_sad_00285,ex03::DON'T THROW THAT OUT,emotion_3407,rise,0.0,40.0,3,7,4,11,6
ex03_sad_00285,ex03::DON'T THROW THAT OUT,emotion_3407,rise,12.5,20.0,3,7,4,11,6
ex03_sad_00285,ex03::DON'T THROW THAT OUT,emotion_3407,rise,12.5,40.0,3,7,4,11,6
ex03_sad_00285,ex03::DON'T THROW THAT OUT,emotion_3407,fall,0.0,20.0,0,7,5,12,0
ex03_sad_00285,ex03::DON'T THROW THAT OUT,emotion_3407,fall,0.0,40.0,2,7,5,12,4
ex03_sad_00285,ex03::DON'T THROW THAT OUT,emotion_3407,fall,12.5,20.0,0,7,5,12,0
ex03_sad_00285,ex03::DON'T THROW THAT OUT,emotion_3407,fall,12.5,40.0,2,7,5,12,4
ex03_sad_00285,ex03::DON'T THROW THAT OUT,emotion_3407,peak,0.0,20.0,0,7,4,11,0
ex03_sad_00285,ex03::DON'T THROW THAT OUT,emotion_3407,peak,0.0,40.0,1,7,4,11,2
ex03_sad_00285,ex03::DON'T THROW THAT OUT,emotion_3407,peak,12.5,20.0,1,7,4,11,2
ex03_sad_00285,ex03::DON'T THROW THAT OUT,emotion_3407,peak,12.5,40.0,2,7,4,11,4
ex03_sad_00285,ex03::DON'T THROW THAT OUT,emotion_3407,valley,0.0,20.0,1,7,3,10,2
ex03_sad_00285,ex03::DON'T THROW THAT OUT,emotion_3407,valley,0.0,40.0,2,7,3,10,4
ex03_sad_00285,ex03::DON'T THROW THAT OUT,emotion_3407,valley,12.5,20.0,1,7,3,10,2
ex03_sad_00285,ex03::DON'T THROW THAT OUT,emotion_3407,valley,12.5,40.0,3,7,3,10,6
ex03_sad_00285,ex03::DON'T THROW THAT OUT,emotion_3409,rise,0.0,20.0,2,5,4,9,4
ex03_sad_00285,ex03::DON'T THROW THAT OUT,emotion_3409,rise,0.0,40.0,2,5,4,9,4
ex03_sad_00285,ex03::DON'T THROW THAT OUT,emotion_3409,rise,12.5,20.0,2,5,4,9,4
ex03_sad_00285,ex03::DON'T THROW THAT OUT,emotion_3409,rise,12.5,40.0,2,5,4,9,4
ex03_sad_00285,ex03::DON'T THROW THAT OUT,emotion_3409,fall,0.0,20.0,0,5,5,10,0
ex03_sad_00285,ex03::DON'T THROW THAT OUT,emotion_3409,fall,0.0,40.0,2,5,5,10,4
ex03_sad_00285,ex03::DON'T THROW THAT OUT,emotion_3409,fall,12.5,20.0,2,5,5,10,4
ex03_sad_00285,ex03::DON'T THROW THAT OUT,emotion_3409,fall,12.5,40.0,2,5,5,10,4
ex03_sad_00285,ex03::DON'T THROW THAT OUT,emotion_3409,peak,0.0,20.0,0,5,4,9,0
ex03_sad_00285,ex03::DON'T THROW THAT OUT,emotion_3409,peak,0.0,40.0,1,5,4,9,2
ex03_sad_00285,ex03::DON'T THROW THAT OUT,emotion_3409,peak,12.5,20.0,1,5,4,9,2
ex03_sad_00285,ex03::DON'T THROW THAT OUT,emotion_3409,peak,12.5,40.0,2,5,4,9,4
ex03_sad_00285,ex03::DON'T THROW THAT OUT,emotion_3409,valley,0.0,20.0,1,5,3,8,2
ex03_sad_00285,ex03::DON'T THROW THAT OUT,emotion_3409,valley,0.0,40.0,2,5,3,8,4
ex03_sad_00285,ex03::DON'T THROW THAT OUT,emotion_3409,valley,12.5,20.0,1,5,3,8,2
ex03_sad_00285,ex03::DON'T THROW THAT OUT,emotion_3409,valley,12.5,40.0,2,5,3,8,4
ex03_sad_00343,ex03::OKAY ENOUGH OF THE SPEECHES,asr_3408,rise,0.0,20.0,7,24,12,36,14
ex03_sad_00343,ex03::OKAY ENOUGH OF THE SPEECHES,asr_3408,rise,0.0,40.0,8,24,12,36,16
ex03_sad_00343,ex03::OKAY ENOUGH OF THE SPEECHES,asr_3408,rise,12.5,20.0,8,24,12,36,16
ex03_sad_00343,ex03::OKAY ENOUGH OF THE SPEECHES,asr_3408,rise,12.5,40.0,8,24,12,36,16
ex03_sad_00343,ex03::OKAY ENOUGH OF THE SPEECHES,asr_3408,fall,0.0,20.0,8,24,14,38,16
ex03_sad_00343,ex03::OKAY ENOUGH OF THE SPEECHES,asr_3408,fall,0.0,40.0,9,24,14,38,18
ex03_sad_00343,ex03::OKAY ENOUGH OF THE SPEECHES,asr_3408,fall,12.5,20.0,9,24,14,38,18
ex03_sad_00343,ex03::OKAY ENOUGH OF THE SPEECHES,asr_3408,fall,12.5,40.0,9,24,14,38,18
ex03_sad_00343,ex03::OKAY ENOUGH OF THE SPEECHES,asr_3408,peak,0.0,20.0,4,24,7,31,8
ex03_sad_00343,ex03::OKAY ENOUGH OF THE SPEECHES,asr_3408,peak,0.0,40.0,6,24,7,31,12
ex03_sad_00343,ex03::OKAY ENOUGH OF THE SPEECHES,asr_3408,peak,12.5,20.0,4,24,7,31,8
ex03_sad_00343,ex03::OKAY ENOUGH OF THE SPEECHES,asr_3408,peak,12.5,40.0,7,24,7,31,14
ex03_sad_00343,ex03::OKAY ENOUGH OF THE SPEECHES,asr_3408,valley,0.0,20.0,0,24,6,30,0
ex03_sad_00343,ex03::OKAY ENOUGH OF THE SPEECHES,asr_3408,valley,0.0,40.0,4,24,6,30,8
ex03_sad_00343,ex03::OKAY ENOUGH OF THE SPEECHES,asr_3408,valley,12.5,20.0,1,24,6,30,2
ex03_sad_00343,ex03::OKAY ENOUGH OF THE SPEECHES,asr_3408,valley,12.5,40.0,4,24,6,30,8
ex03_sad_00343,ex03::OKAY ENOUGH OF THE SPEECHES,emotion_3408,rise,0.0,20.0,5,12,12,24,10
ex03_sad_00343,ex03::OKAY ENOUGH OF THE SPEECHES,emotion_3408,rise,0.0,40.0,7,12,12,24,14
ex03_sad_00343,ex03::OKAY ENOUGH OF THE SPEECHES,emotion_3408,rise,12.5,20.0,7,12,12,24,14
ex03_sad_00343,ex03::OKAY ENOUGH OF THE SPEECHES,emotion_3408,rise,12.5,40.0,8,12,12,24,16
ex03_sad_00343,ex03::OKAY ENOUGH OF THE SPEECHES,emotion_3408,fall,0.0,20.0,5,12,14,26,10
ex03_sad_00343,ex03::OKAY ENOUGH OF THE SPEECHES,emotion_3408,fall,0.0,40.0,6,12,14,26,12
ex03_sad_00343,ex03::OKAY ENOUGH OF THE SPEECHES,emotion_3408,fall,12.5,20.0,5,12,14,26,10
ex03_sad_00343,ex03::OKAY ENOUGH OF THE SPEECHES,emotion_3408,fall,12.5,40.0,6,12,14,26,12
ex03_sad_00343,ex03::OKAY ENOUGH OF THE SPEECHES,emotion_3408,peak,0.0,20.0,0,12,7,19,0
ex03_sad_00343,ex03::OKAY ENOUGH OF THE SPEECHES,emotion_3408,peak,0.0,40.0,1,12,7,19,2
ex03_sad_00343,ex03::OKAY ENOUGH OF THE SPEECHES,emotion_3408,peak,12.5,20.0,1,12,7,19,2
ex03_sad_00343,ex03::OKAY ENOUGH OF THE SPEECHES,emotion_3408,peak,12.5,40.0,3,12,7,19,6
ex03_sad_00343,ex03::OKAY ENOUGH OF THE SPEECHES,emotion_3408,valley,0.0,20.0,0,12,6,18,0
ex03_sad_00343,ex03::OKAY ENOUGH OF THE SPEECHES,emotion_3408,valley,0.0,40.0,1,12,6,18,2
ex03_sad_00343,ex03::OKAY ENOUGH OF THE SPEECHES,emotion_3408,valley,12.5,20.0,0,12,6,18,0
ex03_sad_00343,ex03::OKAY ENOUGH OF THE SPEECHES,emotion_3408,valley,12.5,40.0,2,12,6,18,4
ex03_sad_00343,ex03::OKAY ENOUGH OF THE SPEECHES,intent_3408_last,rise,0.0,20.0,6,19,12,31,12
ex03_sad_00343,ex03::OKAY ENOUGH OF THE SPEECHES,intent_3408_last,rise,0.0,40.0,8,19,12,31,16
ex03_sad_00343,ex03::OKAY ENOUGH OF THE SPEECHES,intent_3408_last,rise,12.5,20.0,8,19,12,31,16
ex03_sad_00343,ex03::OKAY ENOUGH OF THE SPEECHES,intent_3408_last,rise,12.5,40.0,8,19,12,31,16
ex03_sad_00343,ex03::OKAY ENOUGH OF THE SPEECHES,intent_3408_last,fall,0.0,20.0,7,19,14,33,14
ex03_sad_00343,ex03::OKAY ENOUGH OF THE SPEECHES,intent_3408_last,fall,0.0,40.0,8,19,14,33,16
ex03_sad_00343,ex03::OKAY ENOUGH OF THE SPEECHES,intent_3408_last,fall,12.5,20.0,7,19,14,33,14
ex03_sad_00343,ex03::OKAY ENOUGH OF THE SPEECHES,intent_3408_last,fall,12.5,40.0,8,19,14,33,16
ex03_sad_00343,ex03::OKAY ENOUGH OF THE SPEECHES,intent_3408_last,peak,0.0,20.0,2,19,7,26,4
ex03_sad_00343,ex03::OKAY ENOUGH OF THE SPEECHES,intent_3408_last,peak,0.0,40.0,5,19,7,26,10
ex03_sad_00343,ex03::OKAY ENOUGH OF THE SPEECHES,intent_3408_last,peak,12.5,20.0,3,19,7,26,6
ex03_sad_00343,ex03::OKAY ENOUGH OF THE SPEECHES,intent_3408_last,peak,12.5,40.0,7,19,7,26,14
ex03_sad_00343,ex03::OKAY ENOUGH OF THE SPEECHES,intent_3408_last,valley,0.0,20.0,0,19,6,25,0
ex03_sad_00343,ex03::OKAY ENOUGH OF THE SPEECHES,intent_3408_last,valley,0.0,40.0,2,19,6,25,4
ex03_sad_00343,ex03::OKAY ENOUGH OF THE SPEECHES,intent_3408_last,valley,12.5,20.0,1,19,6,25,2
ex03_sad_00343,ex03::OKAY ENOUGH OF THE SPEECHES,intent_3408_last,valley,12.5,40.0,3,19,6,25,6
ex03_sad_00343,ex03::OKAY ENOUGH OF THE SPEECHES,speaker_count_3408_last,rise,0.0,20.0,3,6,12,18,6
ex03_sad_00343,ex03::OKAY ENOUGH OF THE SPEECHES,speaker_count_3408_last,rise,0.0,40.0,6,6,12,18,12
ex03_sad_00343,ex03::OKAY ENOUGH OF THE SPEECHES,speaker_count_3408_last,rise,12.5,20.0,5,6,12,18,10
ex03_sad_00343,ex03::OKAY ENOUGH OF THE SPEECHES,speaker_count_3408_last,rise,12.5,40.0,6,6,12,18,12
ex03_sad_00343,ex03::OKAY ENOUGH OF THE SPEECHES,speaker_count_3408_last,fall,0.0,20.0,0,6,14,20,0
ex03_sad_00343,ex03::OKAY ENOUGH OF THE SPEECHES,speaker_count_3408_last,fall,0.0,40.0,0,6,14,20,0
ex03_sad_00343,ex03::OKAY ENOUGH OF THE SPEECHES,speaker_count_3408_last,fall,12.5,20.0,0,6,14,20,0
ex03_sad_00343,ex03::OKAY ENOUGH OF THE SPEECHES,speaker_count_3408_last,fall,12.5,40.0,0,6,14,20,0
ex03_sad_00343,ex03::OKAY ENOUGH OF THE SPEECHES,speaker_count_3408_last,peak,0.0,20.0,0,6,7,13,0
ex03_sad_00343,ex03::OKAY ENOUGH OF THE SPEECHES,speaker_count_3408_last,peak,0.0,40.0,0,6,7,13,0
ex03_sad_00343,ex03::OKAY ENOUGH OF THE SPEECHES,speaker_count_3408_last,peak,12.5,20.0,0,6,7,13,0
ex03_sad_00343,ex03::OKAY ENOUGH OF THE SPEECHES,speaker_count_3408_last,peak,12.5,40.0,4,6,7,13,8
ex03_sad_00343,ex03::OKAY ENOUGH OF THE SPEECHES,speaker_count_3408_last,valley,0.0,20.0,0,6,6,12,0
ex03_sad_00343,ex03::OKAY ENOUGH OF THE SPEECHES,speaker_count_3408_last,valley,0.0,40.0,1,6,6,12,2
ex03_sad_00343,ex03::OKAY ENOUGH OF THE SPEECHES,speaker_count_3408_last,valley,12.5,20.0,0,6,6,12,0
ex03_sad_00343,ex03::OKAY ENOUGH OF THE SPEECHES,speaker_count_3408_last,valley,12.5,40.0,1,6,6,12,2
ex03_sad_00343,ex03::OKAY ENOUGH OF THE SPEECHES,emotion_3407,rise,0.0,20.0,6,14,12,26,12
ex03_sad_00343,ex03::OKAY ENOUGH OF THE SPEECHES,emotion_3407,rise,0.0,40.0,8,14,12,26,16
ex03_sad_00343,ex03::OKAY ENOUGH OF THE SPEECHES,emotion_3407,rise,12.5,20.0,8,14,12,26,16
ex03_sad_00343,ex03::OKAY ENOUGH OF THE SPEECHES,emotion_3407,rise,12.5,40.0,8,14,12,26,16
ex03_sad_00343,ex03::OKAY ENOUGH OF THE SPEECHES,emotion_3407,fall,0.0,20.0,6,14,14,28,12
ex03_sad_00343,ex03::OKAY ENOUGH OF THE SPEECHES,emotion_3407,fall,0.0,40.0,7,14,14,28,14
ex03_sad_00343,ex03::OKAY ENOUGH OF THE SPEECHES,emotion_3407,fall,12.5,20.0,6,14,14,28,12
ex03_sad_00343,ex03::OKAY ENOUGH OF THE SPEECHES,emotion_3407,fall,12.5,40.0,7,14,14,28,14
ex03_sad_00343,ex03::OKAY ENOUGH OF THE SPEECHES,emotion_3407,peak,0.0,20.0,0,14,7,21,0
ex03_sad_00343,ex03::OKAY ENOUGH OF THE SPEECHES,emotion_3407,peak,0.0,40.0,1,14,7,21,2
ex03_sad_00343,ex03::OKAY ENOUGH OF THE SPEECHES,emotion_3407,peak,12.5,20.0,1,14,7,21,2
ex03_sad_00343,ex03::OKAY ENOUGH OF THE SPEECHES,emotion_3407,peak,12.5,40.0,3,14,7,21,6
ex03_sad_00343,ex03::OKAY ENOUGH OF THE SPEECHES,emotion_3407,valley,0.0,20.0,0,14,6,20,0
ex03_sad_00343,ex03::OKAY ENOUGH OF THE SPEECHES,emotion_3407,valley,0.0,40.0,1,14,6,20,2
ex03_sad_00343,ex03::OKAY ENOUGH OF THE SPEECHES,emotion_3407,valley,12.5,20.0,0,14,6,20,0
ex03_sad_00343,ex03::OKAY ENOUGH OF THE SPEECHES,emotion_3407,valley,12.5,40.0,2,14,6,20,4
ex03_sad_00343,ex03::OKAY ENOUGH OF THE SPEECHES,emotion_3409,rise,0.0,20.0,5,13,12,25,10
ex03_sad_00343,ex03::OKAY ENOUGH OF THE SPEECHES,emotion_3409,rise,0.0,40.0,8,13,12,25,16
ex03_sad_00343,ex03::OKAY ENOUGH OF THE SPEECHES,emotion_3409,rise,12.5,20.0,8,13,12,25,16
ex03_sad_00343,ex03::OKAY ENOUGH OF THE SPEECHES,emotion_3409,rise,12.5,40.0,8,13,12,25,16
ex03_sad_00343,ex03::OKAY ENOUGH OF THE SPEECHES,emotion_3409,fall,0.0,20.0,4,13,14,27,8
ex03_sad_00343,ex03::OKAY ENOUGH OF THE SPEECHES,emotion_3409,fall,0.0,40.0,6,13,14,27,12
ex03_sad_00343,ex03::OKAY ENOUGH OF THE SPEECHES,emotion_3409,fall,12.5,20.0,4,13,14,27,8
ex03_sad_00343,ex03::OKAY ENOUGH OF THE SPEECHES,emotion_3409,fall,12.5,40.0,6,13,14,27,12
ex03_sad_00343,ex03::OKAY ENOUGH OF THE SPEECHES,emotion_3409,peak,0.0,20.0,0,13,7,20,0
ex03_sad_00343,ex03::OKAY ENOUGH OF THE SPEECHES,emotion_3409,peak,0.0,40.0,2,13,7,20,4
ex03_sad_00343,ex03::OKAY ENOUGH OF THE SPEECHES,emotion_3409,peak,12.5,20.0,1,13,7,20,2
ex03_sad_00343,ex03::OKAY ENOUGH OF THE SPEECHES,emotion_3409,peak,12.5,40.0,4,13,7,20,8
ex03_sad_00343,ex03::OKAY ENOUGH OF THE SPEECHES,emotion_3409,valley,0.0,20.0,0,13,6,19,0
ex03_sad_00343,ex03::OKAY ENOUGH OF THE SPEECHES,emotion_3409,valley,0.0,40.0,2,13,6,19,4
ex03_sad_00343,ex03::OKAY ENOUGH OF THE SPEECHES,emotion_3409,valley,12.5,20.0,1,13,6,19,2
ex03_sad_00343,ex03::OKAY ENOUGH OF THE SPEECHES,emotion_3409,valley,12.5,40.0,2,13,6,19,4
ex03_sad_00376,ex03::HIS NAME IS ADAM BRODY,asr_3408,rise,0.0,20.0,2,24,8,32,4
ex03_sad_00376,ex03::HIS NAME IS ADAM BRODY,asr_3408,rise,0.0,40.0,6,24,8,32,12
ex03_sad_00376,ex03::HIS NAME IS ADAM BRODY,asr_3408,rise,12.5,20.0,4,24,8,32,8
ex03_sad_00376,ex03::HIS NAME IS ADAM BRODY,asr_3408,rise,12.5,40.0,6,24,8,32,12
ex03_sad_00376,ex03::HIS NAME IS ADAM BRODY,asr_3408,fall,0.0,20.0,4,24,9,33,8
