uid,block,source_uid,policy,condition,comparison,tol_ms,f1,boundary_retention,token_ratio,token_delta,hz
ex04_default_00080__pitch_flat,ex04::I'M DOING SOCIETY A FAVOR,ex04_default_00080,emotion_3407,pitch_flat,sham,40.0,0.9,1.0,1.2,2,5.996252342286071
ex04_default_00080__pitch_flat,ex04::I'M DOING SOCIETY A FAVOR,ex04_default_00080,emotion_3408,pitch_flat,sham,20.0,1.0,1.0,1.0,0,3.997501561524047
ex04_default_00080__pitch_flat,ex04::I'M DOING SOCIETY A FAVOR,ex04_default_00080,emotion_3408,pitch_flat,sham,40.0,1.0,1.0,1.0,0,3.997501561524047
ex04_default_00080__pitch_flat,ex04::I'M DOING SOCIETY A FAVOR,ex04_default_00080,emotion_3409,pitch_flat,sham,20.0,0.8888888888888888,0.8888888888888888,1.0,0,4.996876951905059
ex04_default_00080__pitch_flat,ex04::I'M DOING SOCIETY A FAVOR,ex04_default_00080,emotion_3409,pitch_flat,sham,40.0,0.8888888888888888,0.8888888888888888,1.0,0,4.996876951905059
ex04_default_00080__pitch_flat,ex04::I'M DOING SOCIETY A FAVOR,ex04_default_00080,intent_3408_last,pitch_flat,sham,20.0,0.88,0.8461538461538461,0.9285714285714286,-1,6.495940037476577
ex04_default_00080__pitch_flat,ex04::I'M DOING SOCIETY A FAVOR,ex04_default_00080,intent_3408_last,pitch_flat,sham,40.0,0.88,0.8461538461538461,0.9285714285714286,-1,6.495940037476577
ex04_default_00080__pitch_flat,ex04::I'M DOING SOCIETY A FAVOR,ex04_default_00080,speaker_count_3408_last,pitch_flat,sham,20.0,1.0,1.0,1.0,0,3.497813866333541
ex04_default_00080__pitch_flat,ex04::I'M DOING SOCIETY A FAVOR,ex04_default_00080,speaker_count_3408_last,pitch_flat,sham,40.0,1.0,1.0,1.0,0,3.497813866333541
ex04_default_00080__envelope_compress,ex04::I'M DOING SOCIETY A FAVOR,ex04_default_00080,asr_3408,envelope_compress,original,20.0,1.0,1.0,1.0,0,11.492816989381636
ex04_default_00080__envelope_compress,ex04::I'M DOING SOCIETY A FAVOR,ex04_default_00080,asr_3408,envelope_compress,original,40.0,1.0,1.0,1.0,0,11.492816989381636
ex04_default_00080__envelope_compress,ex04::I'M DOING SOCIETY A FAVOR,ex04_default_00080,emotion_3407,envelope_compress,original,20.0,0.8571428571428571,0.8181818181818182,0.9166666666666666,-1,5.496564647095565
ex04_default_00080__envelope_compress,ex04::I'M DOING SOCIETY A FAVOR,ex04_default_00080,emotion_3407,envelope_compress,original,40.0,0.8571428571428571,0.8181818181818182,0.9166666666666666,-1,5.496564647095565
ex04_default_00080__envelope_compress,ex04::I'M DOING SOCIETY A FAVOR,ex04_default_00080,emotion_3408,envelope_compress,original,20.0,1.0,1.0,1.0,0,4.497189256714553
ex04_default_00080__envelope_compress,ex04::I'M DOING SOCIETY A FAVOR,ex04_default_00080,emotion_3408,envelope_compress,original,40.0,1.0,1.0,1.0,0,4.497189256714553
ex04_default_00080__envelope_compress,ex04::I'M DOING SOCIETY A FAVOR,ex04_default_00080,emotion_3409,envelope_compress,original,20.0,1.0,1.0,1.0,0,4.996876951905059
ex04_default_00080__envelope_compress,ex04::I'M DOING SOCIETY A FAVOR,ex04_default_00080,emotion_3409,envelope_compress,original,40.0,1.0,1.0,1.0,0,4.996876951905059
ex04_default_00080__envelope_compress,ex04::I'M DOING SOCIETY A FAVOR,ex04_default_00080,intent_3408_last,envelope_compress,original,20.0,0.9285714285714286,0.9285714285714286,1.0,0,7.495315427857588
ex04_default_00080__envelope_compress,ex04::I'M DOING SOCIETY A FAVOR,ex04_default_00080,intent_3408_last,envelope_compress,original,40.0,0.9285714285714286,0.9285714285714286,1.0,0,7.495315427857588
ex04_default_00080__envelope_compress,ex04::I'M DOING SOCIETY A FAVOR,ex04_default_00080,speaker_count_3408_last,envelope_compress,original,20.0,1.0,1.0,1.0,0,3.497813866333541
ex04_default_00080__envelope_compress,ex04::I'M DOING SOCIETY A FAVOR,ex04_default_00080,speaker_count_3408_last,envelope_compress,original,40.0,1.0,1.0,1.0,0,3.497813866333541
ex04_default_00099__original,ex04::DOES WEBMD HAVE A WEBPAGE ON DECODING CODE,ex04_default_00099,asr_3408,original,original,20.0,1.0,1.0,1.0,0,12.656874692664571
ex04_default_00099__original,ex04::DOES WEBMD HAVE A WEBPAGE ON DECODING CODE,ex04_default_00099,asr_3408,original,original,40.0,1.0,1.0,1.0,0,12.656874692664571
ex04_default_00099__original,ex04::DOES WEBMD HAVE A WEBPAGE ON DECODING CODE,ex04_default_00099,emotion_3407,original,original,20.0,1.0,1.0,1.0,0,7.183631582323135
ex04_default_00099__original,ex04::DOES WEBMD HAVE A WEBPAGE ON DECODING CODE,ex04_default_00099,emotion_3407,original,original,40.0,1.0,1.0,1.0,0,7.183631582323135
ex04_default_00099__original,ex04::DOES WEBMD HAVE A WEBPAGE ON DECODING CODE,ex04_default_00099,emotion_3408,original,original,20.0,1.0,1.0,1.0,0,6.499476193530455
ex04_default_00099__original,ex04::DOES WEBMD HAVE A WEBPAGE ON DECODING CODE,ex04_default_00099,emotion_3408,original,original,40.0,1.0,1.0,1.0,0,6.499476193530455
ex04_default_00099__original,ex04::DOES WEBMD HAVE A WEBPAGE ON DECODING CODE,ex04_default_00099,emotion_3409,original,original,20.0,1.0,1.0,1.0,0,5.815320804737776
ex04_default_00099__original,ex04::DOES WEBMD HAVE A WEBPAGE ON DECODING CODE,ex04_default_00099,emotion_3409,original,original,40.0,1.0,1.0,1.0,0,5.815320804737776
ex04_default_00099__original,ex04::DOES WEBMD HAVE A WEBPAGE ON DECODING CODE,ex04_default_00099,intent_3408_last,original,original,20.0,1.0,1.0,1.0,0,8.894020054304834
ex04_default_00099__original,ex04::DOES WEBMD HAVE A WEBPAGE ON DECODING CODE,ex04_default_00099,intent_3408_last,original,original,40.0,1.0,1.0,1.0,0,8.894020054304834
ex04_default_00099__original,ex04::DOES WEBMD HAVE A WEBPAGE ON DECODING CODE,ex04_default_00099,speaker_count_3408_last,original,original,20.0,1.0,1.0,1.0,0,4.447010027152417
ex04_default_00099__original,ex04::DOES WEBMD HAVE A WEBPAGE ON DECODING CODE,ex04_default_00099,speaker_count_3408_last,original,original,40.0,1.0,1.0,1.0,0,4.447010027152417
ex04_default_00099__sham,ex04::DOES WEBMD HAVE A WEBPAGE ON DECODING CODE,ex04_default_00099,asr_3408,sham,original,20.0,0.9859154929577465,0.9722222222222222,0.972972972972973,-1,12.31479699826823
ex04_default_00099__sham,ex04::DOES WEBMD HAVE A WEBPAGE ON DECODING CODE,ex04_default_00099,asr_3408,sham,original,40.0,0.9859154929577465,0.9722222222222222,0.972972972972973,-1,12.31479699826823
ex04_default_00099__sham,ex04::DOES WEBMD HAVE A WEBPAGE ON DECODING CODE,ex04_default_00099,emotion_3407,sham,original,20.0,0.95,0.95,1.0,0,7.183631582323135
ex04_default_00099__sham,ex04::DOES WEBMD HAVE A WEBPAGE ON DECODING CODE,ex04_default_00099,emotion_3407,sham,original,40.0,0.95,0.95,1.0,0,7.183631582323135
ex04_default_00099__sham,ex04::DOES WEBMD HAVE A WEBPAGE ON DECODING CODE,ex04_default_00099,emotion_3408,sham,original,20.0,0.9714285714285714,0.9444444444444444,0.9473684210526315,-1,6.157398499134115
ex04_default_00099__sham,ex04::DOES WEBMD HAVE A WEBPAGE ON DECODING CODE,ex04_default_00099,emotion_3408,sham,original,40.0,0.9714285714285714,0.9444444444444444,0.9473684210526315,-1,6.157398499134115
ex04_default_00099__sham,ex04::DOES WEBMD HAVE A WEBPAGE ON DECODING CODE,ex04_default_00099,emotion_3409,sham,original,20.0,0.875,0.875,1.0,0,5.815320804737776
ex04_default_00099__sham,ex04::DOES WEBMD HAVE A WEBPAGE ON DECODING CODE,ex04_default_00099,emotion_3409,sham,original,40.0,0.875,0.875,1.0,0,5.815320804737776
ex04_default_00099__sham,ex04::DOES WEBMD HAVE A WEBPAGE ON DECODING CODE,ex04_default_00099,intent_3408_last,sham,original,20.0,0.9166666666666666,0.88,0.9230769230769231,-2,8.209864665512153
ex04_default_00099__sham,ex04::DOES WEBMD HAVE A WEBPAGE ON DECODING CODE,ex04_default_00099,intent_3408_last,sham,original,40.0,0.9583333333333334,0.92,0.9230769230769231,-2,8.209864665512153
ex04_default_00099__sham,ex04::DOES WEBMD HAVE A WEBPAGE ON DECODING CODE,ex04_default_00099,speaker_count_3408_last,sham,original,20.0,0.9565217391304348,0.9166666666666666,0.9230769230769231,-1,4.104932332756077
ex04_default_00099__sham,ex04::DOES WEBMD HAVE A WEBPAGE ON DECODING CODE,ex04_default_00099,speaker_count_3408_last,sham,original,40.0,0.9565217391304348,0.9166666666666666,0.9230769230769231,-1,4.104932332756077
ex04_default_00099__pitch_down3,ex04::DOES WEBMD HAVE A WEBPAGE ON DECODING CODE,ex04_default_00099,asr_3408,pitch_down3,sham,20.0,0.9855072463768116,0.9714285714285714,0.9722222222222222,-1,11.97271930387189
ex04_default_00099__pitch_down3,ex04::DOES WEBMD HAVE A WEBPAGE ON DECODING CODE,ex04_default_00099,asr_3408,pitch_down3,sham,40.0,0.9855072463768116,0.9714285714285714,0.9722222222222222,-1,11.97271930387189
ex04_default_00099__pitch_down3,ex04::DOES WEBMD HAVE A WEBPAGE ON DECODING CODE,ex04_default_00099,emotion_3407,pitch_down3,sham,20.0,0.9523809523809523,1.0,1.0952380952380953,2,7.867786971115814
ex04_default_00099__pitch_down3,ex04::DOES WEBMD HAVE A WEBPAGE ON DECODING CODE,ex04_default_00099,emotion_3407,pitch_down3,sham,40.0,0.9523809523809523,1.0,1.0952380952380953,2,7.867786971115814
ex04_default_00099__pitch_down3,ex04::DOES WEBMD HAVE A WEBPAGE ON DECODING CODE,ex04_default_00099,emotion_3408,pitch_down3,sham,20.0,0.8888888888888888,0.9411764705882353,1.1111111111111112,2,6.8415538879267945
ex04_default_00099__pitch_down3,ex04::DOES WEBMD HAVE A WEBPAGE ON DECODING CODE,ex04_default_00099,emotion_3408,pitch_down3,sham,40.0,0.8888888888888888,0.9411764705882353,1.1111111111111112,2,6.8415538879267945
ex04_default_00099__pitch_down3,ex04::DOES WEBMD HAVE A WEBPAGE ON DECODING CODE,ex04_default_00099,emotion_3409,pitch_down3,sham,20.0,0.9090909090909091,0.9375,1.0588235294117647,1,6.157398499134115
ex04_default_00099__pitch_down3,ex04::DOES WEBMD HAVE A WEBPAGE ON DECODING CODE,ex04_default_00099,emotion_3409,pitch_down3,sham,40.0,0.9090909090909091,0.9375,1.0588235294117647,1,6.157398499134115
ex04_default_00099__pitch_down3,ex04::DOES WEBMD HAVE A WEBPAGE ON DECODING CODE,ex04_default_00099,intent_3408_last,pitch_down3,sham,20.0,0.8936170212765957,0.9130434782608695,1.0416666666666667,1,8.551942359908494
ex04_default_00099__pitch_down3,ex04::DOES WEBMD HAVE A WEBPAGE ON DECODING CODE,ex04_default_00099,intent_3408_last,pitch_down3,sham,40.0,0.9787234042553191,1.0,1.0416666666666667,1,8.551942359908494
ex04_default_00099__pitch_down3,ex04::DOES WEBMD HAVE A WEBPAGE ON DECODING CODE,ex04_default_00099,speaker_count_3408_last,pitch_down3,sham,20.0,1.0,1.0,1.0,0,4.104932332756077
ex04_default_00099__pitch_down3,ex04::DOES WEBMD HAVE A WEBPAGE ON DECODING CODE,ex04_default_00099,speaker_count_3408_last,pitch_down3,sham,40.0,1.0,1.0,1.0,0,4.104932332756077
ex04_default_00099__pitch_up3,ex04::DOES WEBMD HAVE A WEBPAGE ON DECODING CODE,ex04_default_00099,asr_3408,pitch_up3,sham,20.0,0.9714285714285714,0.9714285714285714,1.0,0,12.31479699826823
ex04_default_00099__pitch_up3,ex04::DOES WEBMD HAVE A WEBPAGE ON DECODING CODE,ex04_default_00099,asr_3408,pitch_up3,sham,40.0,1.0,1.0,1.0,0,12.31479699826823
ex04_default_00099__pitch_up3,ex04::DOES WEBMD HAVE A WEBPAGE ON DECODING CODE,ex04_default_00099,emotion_3407,pitch_up3,sham,20.0,0.95,0.95,1.0,0,7.183631582323135
ex04_default_00099__pitch_up3,ex04::DOES WEBMD HAVE A WEBPAGE ON DECODING CODE,ex04_default_00099,emotion_3407,pitch_up3,sham,40.0,0.95,0.95,1.0,0,7.183631582323135
ex04_default_00099__pitch_up3,ex04::DOES WEBMD HAVE A WEBPAGE ON DECODING CODE,ex04_default_00099,emotion_3408,pitch_up3,sham,20.0,0.8823529411764706,0.8823529411764706,1.0,0,6.157398499134115
ex04_default_00099__pitch_up3,ex04::DOES WEBMD HAVE A WEBPAGE ON DECODING CODE,ex04_default_00099,emotion_3408,pitch_up3,sham,40.0,0.8823529411764706,0.8823529411764706,1.0,0,6.157398499134115
ex04_default_00099__pitch_up3,ex04::DOES WEBMD HAVE A WEBPAGE ON DECODING CODE,ex04_default_00099,emotion_3409,pitch_up3,sham,20.0,0.875,0.875,1.0,0,5.815320804737776
ex04_default_00099__pitch_up3,ex04::DOES WEBMD HAVE A WEBPAGE ON DECODING CODE,ex04_default_00099,emotion_3409,pitch_up3,sham,40.0,0.875,0.875,1.0,0,5.815320804737776
ex04_default_00099__pitch_up3,ex04::DOES WEBMD HAVE A WEBPAGE ON DECODING CODE,ex04_default_00099,intent_3408_last,pitch_up3,sham,20.0,0.9787234042553191,1.0,1.0416666666666667,1,8.551942359908494
ex04_default_00099__pitch_up3,ex04::DOES WEBMD HAVE A WEBPAGE ON DECODING CODE,ex04_default_00099,intent_3408_last,pitch_up3,sham,40.0,0.9787234042553191,1.0,1.0416666666666667,1,8.551942359908494
ex04_default_00099__pitch_up3,ex04::DOES WEBMD HAVE A WEBPAGE ON DECODING CODE,ex04_default_00099,speaker_count_3408_last,pitch_up3,sham,20.0,1.0,1.0,1.0,0,4.104932332756077
ex04_default_00099__pitch_up3,ex04::DOES WEBMD HAVE A WEBPAGE ON DECODING CODE,ex04_default_00099,speaker_count_3408_last,pitch_up3,sham,40.0,1.0,1.0,1.0,0,4.104932332756077
ex04_default_00099__duration_080,ex04::DOES WEBMD HAVE A WEBPAGE ON DECODING CODE,ex04_default_00099,asr_3408,duration_080,sham,20.0,0.9117647058823529,0.8857142857142857,0.9444444444444444,-2,14.538457426906836
ex04_default_00099__duration_080,ex04::DOES WEBMD HAVE A WEBPAGE ON DECODING CODE,ex04_default_00099,asr_3408,duration_080,sham,40.0,0.9411764705882353,0.9142857142857143,0.9444444444444444,-2,14.538457426906836
ex04_default_00099__duration_080,ex04::DOES WEBMD HAVE A WEBPAGE ON DECODING CODE,ex04_default_00099,emotion_3407,duration_080,sham,20.0,0.7894736842105263,0.75,0.9047619047619048,-2,8.124432091506762
ex04_default_00099__duration_080,ex04::DOES WEBMD HAVE A WEBPAGE ON DECODING CODE,ex04_default_00099,emotion_3407,duration_080,sham,40.0,0.8421052631578947,0.8,0.9047619047619048,-2,8.124432091506762
ex04_default_00099__duration_080,ex04::DOES WEBMD HAVE A WEBPAGE ON DECODING CODE,ex04_default_00099,emotion_3408,duration_080,sham,20.0,0.8125,0.7647058823529411,0.8888888888888888,-2,6.841627024426747
ex04_default_00099__duration_080,ex04::DOES WEBMD HAVE A WEBPAGE ON DECODING CODE,ex04_default_00099,emotion_3408,duration_080,sham,40.0,0.875,0.8235294117647058,0.8888888888888888,-2,6.841627024426747
ex04_default_00099__duration_080,ex04::DOES WEBMD HAVE A WEBPAGE ON DECODING CODE,ex04_default_00099,emotion_3409,duration_080,sham,20.0,0.8387096774193549,0.8125,0.9411764705882353,-1,6.841627024426747
ex04_default_00099__duration_080,ex04::DOES WEBMD HAVE A WEBPAGE ON DECODING CODE,ex04_default_00099,emotion_3409,duration_080,sham,40.0,0.8387096774193549,0.8125,0.9411764705882353,-1,6.841627024426747
ex04_default_00099__duration_080,ex04::DOES WEBMD HAVE A WEBPAGE ON DECODING CODE,ex04_default_00099,intent_3408_last,duration_080,sham,20.0,0.9545454545454546,0.9130434782608695,0.9166666666666666,-2,9.407237158586776
ex04_default_00099__duration_080,ex04::DOES WEBMD HAVE A WEBPAGE ON DECODING CODE,ex04_default_00099,intent_3408_last,duration_080,sham,40.0,0.9545454545454546,0.9130434782608695,0.9166666666666666,-2,9.407237158586776
ex04_default_00099__duration_080,ex04::DOES WEBMD HAVE A WEBPAGE ON DECODING CODE,ex04_default_00099,speaker_count_3408_last,duration_080,sham,20.0,0.7619047619047619,0.7272727272727273,0.9166666666666666,-1,4.703618579293388
ex04_default_00099__duration_080,ex04::DOES WEBMD HAVE A WEBPAGE ON DECODING CODE,ex04_default_00099,speaker_count_3408_last,duration_080,sham,40.0,0.7619047619047619,0.7272727272727273,0.9166666666666666,-1,4.703618579293388
ex04_default_00099__duration_125,ex04::DOES WEBMD HAVE A WEBPAGE ON DECODING CODE,ex04_default_00099,asr_3408,duration_125,sham,20.0,0.868421052631579,0.9428571428571428,1.1666666666666667,6,11.49385967912975
ex04_default_00099__duration_125,ex04::DOES WEBMD HAVE A WEBPAGE ON DECODING CODE,ex04_default_00099,asr_3408,duration_125,sham,40.0,0.8947368421052632,0.9714285714285714,1.1666666666666667,6,11.49385967912975
ex04_default_00099__duration_125,ex04::DOES WEBMD HAVE A WEBPAGE ON DECODING CODE,ex04_default_00099,emotion_3407,duration_125,sham,20.0,0.7906976744186046,0.85,1.1428571428571428,3,6.5679198166455715
ex04_default_00099__duration_125,ex04::DOES WEBMD HAVE A WEBPAGE ON DECODING CODE,ex04_default_00099,emotion_3407,duration_125,sham,40.0,0.8372093023255814,0.9,1.1428571428571428,3,6.5679198166455715
ex04_default_00099__duration_125,ex04::DOES WEBMD HAVE A WEBPAGE ON DECODING CODE,ex04_default_00099,emotion_3408,duration_125,sham,20.0,0.8421052631578947,0.9411764705882353,1.2222222222222223,4,6.020593165258441
ex04_default_00099__duration_125,ex04::DOES WEBMD HAVE A WEBPAGE ON DECODING CODE,ex04_default_00099,emotion_3408,duration_125,sham,40.0,0.8421052631578947,0.9411764705882353,1.2222222222222223,4,6.020593165258441
ex04_default_00099__duration_125,ex04::DOES WEBMD HAVE A WEBPAGE ON DECODING CODE,ex04_default_00099,emotion_3409,duration_125,sham,20.0,0.7567567567567568,0.875,1.2941176470588236,5,6.020593165258441
ex04_default_00099__duration_125,ex04::DOES WEBMD HAVE A WEBPAGE ON DECODING CODE,ex04_default_00099,emotion_3409,duration_125,sham,40.0,0.8108108108108109,0.9375,1.2941176470588236,5,6.020593165258441
ex04_default_00099__duration_125,ex04::DOES WEBMD HAVE A WEBPAGE ON DECODING CODE,ex04_default_00099,intent_3408_last,duration_125,sham,20.0,0.84,0.9130434782608695,1.1666666666666667,4,7.662573119419833
ex04_default_00099__duration_125,ex04::DOES WEBMD HAVE A WEBPAGE ON DECODING CODE,ex04_default_00099,intent_3408_last,duration_125,sham,40.0,0.84,0.9130434782608695,1.1666666666666667,4,7.662573119419833
ex04_default_00099__duration_125,ex04::DOES WEBMD HAVE A WEBPAGE ON DECODING CODE,ex04_default_00099,speaker_count_3408_last,duration_125,sham,20.0,0.9166666666666666,1.0,1.1666666666666667,2,3.8312865597099166
ex04_default_00099__duration_125,ex04::DOES WEBMD HAVE A WEBPAGE ON DECODING CODE,ex04_default_00099,speaker_count_3408_last,duration_125,sham,40.0,0.9166666666666666,1.0,1.1666666666666667,2,3.8312865597099166
ex04_default_00099__pitch_flat,ex04::DOES WEBMD HAVE A WEBPAGE ON DECODING CODE,ex04_default_00099,asr_3408,pitch_flat,sham,20.0,0.9714285714285714,0.9714285714285714,1.0,0,12.31479699826823
ex04_default_00099__pitch_flat,ex04::DOES WEBMD HAVE A WEBPAGE ON DECODING CODE,ex04_default_00099,asr_3408,pitch_flat,sham,40.0,1.0,1.0,1.0,0,12.31479699826823
ex04_default_00099__pitch_flat,ex04::DOES WEBMD HAVE A WEBPAGE ON DECODING CODE,ex04_default_00099,emotion_3407,pitch_flat,sham,20.0,0.8780487804878049,0.9,1.0476190476190477,1,7.525709276719474
ex04_default_00099__pitch_flat,ex04::DOES WEBMD HAVE A WEBPAGE ON DECODING CODE,ex04_default_00099,emotion_3407,pitch_flat,sham,40.0,0.926829268292683,0.95,1.0476190476190477,1,7.525709276719474
ex04_default_00099__pitch_flat,ex04::DOES WEBMD HAVE A WEBPAGE ON DECODING CODE,ex04_default_00099,emotion_3408,pitch_flat,sham,20.0,0.8888888888888888,0.9411764705882353,1.1111111111111112,2,6.8415538879267945
ex04_default_00099__pitch_flat,ex04::DOES WEBMD HAVE A WEBPAGE ON DECODING CODE,ex04_default_00099,emotion_3408,pitch_flat,sham,40.0,0.8888888888888888,0.9411764705882353,1.1111111111111112,2,6.8415538879267945
ex04_default_00099__pitch_flat,ex04::DOES WEBMD HAVE A WEBPAGE ON DECODING CODE,ex04_default_00099,emotion_3409,pitch_flat,sham,20.0,0.9090909090909091,0.9375,1.0588235294117647,1,6.157398499134115
ex04_default_00099__pitch_flat,ex04::DOES WEBMD HAVE A WEBPAGE ON DECODING CODE,ex04_default_00099,emotion_3409,pitch_flat,sham,40.0,0.9090909090909091,0.9375,1.0588235294117647,1,6.157398499134115
ex04_default_00099__pitch_flat,ex04::DOES WEBMD HAVE A WEBPAGE ON DECODING CODE,ex04_default_00099,intent_3408_last,pitch_flat,sham,20.0,0.9387755102040817,1.0,1.125,3,9.236097748701173
ex04_default_00099__pitch_flat,ex04::DOES WEBMD HAVE A WEBPAGE ON DECODING CODE,ex04_default_00099,intent_3408_last,pitch_flat,sham,40.0,0.9387755102040817,1.0,1.125,3,9.236097748701173
ex04_default_00099__pitch_flat,ex04::DOES WEBMD HAVE A WEBPAGE ON DECODING CODE,ex04_default_00099,speaker_count_3408_last,pitch_flat,sham,20.0,0.9523809523809523,0.9090909090909091,0.9166666666666666,-1,3.762854638359737
ex04_default_00099__pitch_flat,ex04::DOES WEBMD HAVE A WEBPAGE ON DECODING CODE,ex04_default_00099,speaker_count_3408_last,pitch_flat,sham,40.0,0.9523809523809523,0.9090909090909091,0.9166666666666666,-1,3.762854638359737
ex04_default_00099__envelope_compress,ex04::DOES WEBMD HAVE A WEBPAGE ON DECODING CODE,ex04_default_00099,asr_3408,envelope_compress,original,20.0,0.9859154929577465,0.9722222222222222,0.972972972972973,-1,12.31479699826823
ex04_default_00099__envelope_compress,ex04::DOES WEBMD HAVE A WEBPAGE ON DECODING CODE,ex04_default_00099,asr_3408,envelope_compress,original,40.0,0.9859154929577465,0.9722222222222222,0.972972972972973,-1,12.31479699826823
ex04_default_00099__envelope_compress,ex04::DOES WEBMD HAVE A WEBPAGE ON DECODING CODE,ex04_default_00099,emotion_3407,envelope_compress,original,20.0,0.8717948717948718,0.85,0.9523809523809523,-1,6.8415538879267945
ex04_default_00099__envelope_compress,ex04::DOES WEBMD HAVE A WEBPAGE ON DECODING CODE,ex04_default_00099,emotion_3407,envelope_compress,original,40.0,0.9230769230769231,0.9,0.9523809523809523,-1,6.8415538879267945
ex04_default_00099__envelope_compress,ex04::DOES WEBMD HAVE A WEBPAGE ON DECODING CODE,ex04_default_00099,emotion_3408,envelope_compress,original,20.0,0.9714285714285714,0.9444444444444444,0.9473684210526315,-1,6.157398499134115
ex04_default_00099__envelope_compress,ex04::DOES WEBMD HAVE A WEBPAGE ON DECODING CODE,ex04_default_00099,emotion_3408,envelope_compress,original,40.0,0.9714285714285714,0.9444444444444444,0.9473684210526315,-1,6.157398499134115
ex04_default_00099__envelope_compress,ex04::DOES WEBMD HAVE A WEBPAGE ON DECODING CODE,ex04_default_00099,emotion_3409,envelope_compress,original,20.0,0.9696969696969697,1.0,1.0588235294117647,1,6.157398499134115
ex04_default_00099__envelope_compress,ex04::DOES WEBMD HAVE A WEBPAGE ON DECODING CODE,ex04_default_00099,emotion_3409,envelope_compress,original,40.0,0.9696969696969697,1.0,1.0588235294117647,1,6.157398499134115
ex04_default_00099__envelope_compress,ex04::DOES WEBMD HAVE A WEBPAGE ON DECODING CODE,ex04_default_00099,intent_3408_last,envelope_compress,original,20.0,0.96,0.96,1.0,0,8.894020054304834
ex04_default_00099__envelope_compress,ex04::DOES WEBMD HAVE A WEBPAGE ON DECODING CODE,ex04_default_00099,intent_3408_last,envelope_compress,original,40.0,1.0,1.0,1.0,0,8.894020054304834
ex04_default_00099__envelope_compress,ex04::DOES WEBMD HAVE A WEBPAGE ON DECODING CODE,ex04_default_00099,speaker_count_3408_last,envelope_compress,original,20.0,0.9565217391304348,0.9166666666666666,0.9230769230769231,-1,4.104932332756077
ex04_default_00099__envelope_compress,ex04::DOES WEBMD HAVE A WEBPAGE ON DECODING CODE,ex04_default_00099,speaker_count_3408_last,envelope_compress,original,40.0,0.9565217391304348,0.9166666666666666,0.9230769230769231,-1,4.104932332756077
ex04_default_00147__original,ex04::YOU'RE ANGRY ON THE TIN ROOF,ex04_default_00147,asr_3408,original,original,20.0,1.0,1.0,1.0,0,11.04845206583036
ex04_default_00147__original,ex04::YOU'RE ANGRY ON THE TIN ROOF,ex04_default_00147,asr_3408,original,original,40.0,1.0,1.0,1.0,0,11.04845206583036
ex04_default_00147__original,ex04::YOU'RE ANGRY ON THE TIN ROOF,ex04_default_00147,emotion_3407,original,original,20.0,1.0,1.0,1.0,0,5.52422603291518
ex04_default_00147__original,ex04::YOU'RE ANGRY ON THE TIN ROOF,ex04_default_00147,emotion_3407,original,original,40.0,1.0,1.0,1.0,0,5.52422603291518
ex04_default_00147__original,ex04::YOU'RE ANGRY ON THE TIN ROOF,ex04_default_00147,emotion_3408,original,original,20.0,1.0,1.0,1.0,0,4.603521694095983
ex04_default_00147__original,ex04::YOU'RE ANGRY ON THE TIN ROOF,ex04_default_00147,emotion_3408,original,original,40.0,1.0,1.0,1.0,0,4.603521694095983
ex04_default_00147__original,ex04::YOU'RE ANGRY ON THE TIN ROOF,ex04_default_00147,emotion_3409,original,original,20.0,1.0,1.0,1.0,0,5.52422603291518
ex04_default_00147__original,ex04::YOU'RE ANGRY ON THE TIN ROOF,ex04_default_00147,emotion_3409,original,original,40.0,1.0,1.0,1.0,0,5.52422603291518
ex04_default_00147__original,ex04::YOU'RE ANGRY ON THE TIN ROOF,ex04_default_00147,intent_3408_last,original,original,20.0,1.0,1.0,1.0,0,7.365634710553573
ex04_default_00147__original,ex04::YOU'RE ANGRY ON THE TIN ROOF,ex04_default_00147,intent_3408_last,original,original,40.0,1.0,1.0,1.0,0,7.365634710553573
ex04_default_00147__original,ex04::YOU'RE ANGRY ON THE TIN ROOF,ex04_default_00147,speaker_count_3408_last,original,original,20.0,1.0,1.0,1.0,0,3.6828173552767867
ex04_default_00147__original,ex04::YOU'RE ANGRY ON THE TIN ROOF,ex04_default_00147,speaker_count_3408_last,original,original,40.0,1.0,1.0,1.0,0,3.6828173552767867
ex04_default_00147__sham,ex04::YOU'RE ANGRY ON THE TIN ROOF,ex04_default_00147,asr_3408,sham,original,20.0,0.9565217391304348,0.9565217391304348,1.0,0,11.04845206583036
ex04_default_00147__sham,ex04::YOU'RE ANGRY ON THE TIN ROOF,ex04_default_00147,asr_3408,sham,original,40.0,0.9565217391304348,0.9565217391304348,1.0,0,11.04845206583036
ex04_default_00147__sham,ex04::YOU'RE ANGRY ON THE TIN ROOF,ex04_default_00147,emotion_3407,sham,original,20.0,0.8695652173913043,0.9090909090909091,1.0833333333333333,1,5.984578202324778
ex04_default_00147__sham,ex04::YOU'RE ANGRY ON THE TIN ROOF,ex04_default_00147,emotion_3407,sham,original,40.0,0.8695652173913043,0.9090909090909091,1.0833333333333333,1,5.984578202324778
ex04_default_00147__sham,ex04::YOU'RE ANGRY ON THE TIN ROOF,ex04_default_00147,emotion_3408,sham,original,20.0,0.8888888888888888,0.8888888888888888,1.0,0,4.603521694095983
